edad,incumplimiento_pagos,tiene_hipoteca,tiene_prestamo,duracion_ultima_llamada,contacos_con_cliente,dias_desde_ultimo_contacto,contactos_pre_campaña,tasa_variacion_empleo,IPC,respuesta_campaña,fecha_intereaccion,ingresos,hijos_pequeños,hijos_adolescentes,fecha_inicio_cliente,visitas_web_mes,total_hijos,nivel_educativo,estado_civil
49,,1,0,495,1,999,0,1.4,93.918,no,2019-07-11,132585,0,1,2012-04-08,20,1,Primaria,Casado
21,0,0,0,160,1,999,0,1.4,93.918,no,2016-11-24,62961,1,1,2012-04-16,3,2,Primaria,Casado
34,0,1,0,84,1,999,0,1.4,93.918,no,2017-02-14,135016,2,0,2012-10-02,21,2,Formación profesional,Casado
,0,1,0,167,1,999,0,1.4,93.918,no,2016-06-27,166662,2,0,2012-02-07,19,2,Primaria,Casado
34,0,0,0,235,11,999,0,1.4,93.918,no,2018-06-26,85835,2,0,2012-03-17,32,2,Instituto,Casado
,,1,1,633,1,999,0,1.4,93.918,yes,2017-11-06,110203,2,0,2012-05-15,21,2,Primaria,Soltero
32,0,1,0,272,2,999,0,1.4,93.918,no,2017-05-14,115372,2,2,2012-10-13,18,4,Instituto,Soltero
39,0,0,0,55,1,999,0,1.4,93.918,no,2015-05-20,140258,2,1,2012-12-23,24,3,Primaria,Casado
29,0,1,1,1089,6,999,0,1.4,93.918,no,2018-06-27,56714,1,0,2012-11-21,13,1,Grado Universitario,Soltero
44,0,1,1,43,1,999,0,1.4,93.918,no,2016-08-06,82846,1,2,2012-01-27,13,3,Grado Universitario,Casado
31,,1,1,16,1,999,0,1.4,93.918,no,2018-12-02,13819,2,2,2012-05-19,22,4,Primaria,Casado
39,,1,0,40,1,999,0,1.4,93.918,no,2017-07-16,124656,2,1,2012-01-04,21,3,,Casado
,0,1,1,87,3,999,0,1.4,93.918,no,2018-06-08,101108,1,1,2012-05-23,3,2,Instituto,Soltero
31,,1,0,336,1,999,0,1.4,93.918,no,2019-04-25,46623,0,2,2012-05-13,25,2,Primaria,Divorciado
,0,0,0,471,2,999,0,1.4,93.918,no,2016-01-11,61144,1,0,2012-02-10,1,1,Grado Universitario,Divorciado
37,,1,0,59,1,999,0,1.4,93.918,no,2019-01-17,92523,1,1,2012-08-08,22,2,Formación profesional,Casado
27,,1,0,104,1,999,0,1.4,93.918,no,2017-11-26,43744,1,1,2012-09-14,2,2,Primaria,Soltero
48,0,1,0,18,1,999,0,1.4,93.918,no,2016-01-12,76179,1,0,2012-04-25,26,1,Primaria,Casado
24,0,1,0,184,1,999,0,1.4,93.918,no,2019-03-13,9281,0,2,2012-05-23,15,2,Primaria,Soltero
48,0,1,0,178,1,999,0,1.4,93.918,no,2016-04-03,53208,2,2,2012-04-15,14,4,Primaria,Casado
24,0,0,0,250,1,999,0,1.4,93.918,no,2018-02-13,163623,1,1,2012-07-19,24,2,Primaria,Soltero
44,0,0,0,115,1,999,0,1.4,93.918,no,2019-01-13,96490,1,2,2012-12-31,3,3,Formación profesional,Casado
25,0,1,1,18,9,999,0,1.4,93.918,no,2016-02-10,22847,2,2,2012-05-19,11,4,Primaria,Soltero
,0,0,0,115,1,999,0,1.4,93.918,no,2017-09-25,113968,0,0,2012-10-06,32,0,Primaria,Soltero
31,0,1,1,61,2,999,0,1.4,93.918,no,2015-08-07,9166,0,1,2012-01-07,18,1,Instituto,Soltero
38,0,1,0,644,1,999,0,1.4,93.918,no,2016-03-17,164576,2,2,2012-01-24,24,4,,Casado
46,0,1,1,36,1,999,0,1.4,93.918,no,2018-08-08,27283,0,0,2012-12-16,26,0,Instituto,Casado
31,0,0,0,421,1,999,0,1.4,93.918,no,2019-12-15,91097,0,2,2012-11-17,17,2,Primaria,Casado
37,0,1,0,178,1,999,0,1.4,93.918,no,2015-11-26,147502,2,1,2012-11-09,27,3,Instituto,Divorciado
,0,0,0,884,1,999,0,1.4,93.918,no,2015-10-04,20054,1,1,2012-11-15,16,2,Primaria,Casado
28,0,1,0,156,2,999,0,1.4,93.918,no,2019-07-10,61890,0,2,2012-12-27,7,2,Grado Universitario,Soltero
36,0,0,0,238,1,999,0,1.4,93.918,no,2019-01-11,157741,1,2,2012-03-18,20,3,Instituto,Casado
40,0,0,0,319,1,999,0,1.4,93.918,no,2019-07-07,78600,2,1,2012-05-07,4,3,Instituto,Casado
33,0,1,1,371,1,999,0,1.4,93.918,no,2018-01-16,99342,2,1,2012-10-20,5,3,Primaria,Casado
32,,1,0,670,1,999,0,1.4,93.918,no,2015-05-04,107485,2,2,2012-09-21,29,4,Primaria,Divorciado
46,0,1,0,194,1,999,0,1.4,93.918,no,2016-08-22,148366,1,0,2012-05-21,28,1,Instituto,Casado
28,0,1,0,35,9,999,0,1.4,93.918,no,2015-08-25,167349,2,2,2012-10-21,27,4,Grado Universitario,Soltero
31,,1,0,148,1,999,0,1.4,93.918,no,2017-10-21,69218,1,0,2012-01-24,2,1,Primaria,Casado
31,0,0,0,284,1,999,0,1.4,93.918,no,2017-06-28,15962,2,2,2012-09-12,17,4,Primaria,Casado
26,0,1,0,182,1,999,0,1.4,93.918,no,2015-09-30,45593,0,0,2012-12-02,13,0,Grado Universitario,Soltero
,0,0,1,194,1,999,0,1.4,93.918,no,2015-09-04,27895,2,2,2012-07-23,32,4,Primaria,Casado
36,0,0,1,56,1,999,0,1.4,93.918,no,2016-11-25,51953,1,2,2012-12-09,5,3,Grado Universitario,Casado
30,,1,0,375,8,999,0,1.4,93.918,no,2019-05-02,100623,0,0,2012-08-14,31,0,Primaria,Soltero
30,0,1,0,31,2,999,0,1.4,93.918,no,2019-01-08,8918,0,1,2012-03-06,26,1,Grado Universitario,Casado
42,0,0,0,73,2,999,0,1.4,93.918,no,2016-12-08,147195,2,1,2012-06-20,12,3,Grado Universitario,Casado
31,0,0,1,952,2,999,0,1.4,93.918,no,2018-05-14,77157,1,0,2012-06-15,20,1,Instituto,Soltero
39,0,0,0,111,1,999,0,1.4,93.918,no,2019-06-20,108432,2,2,2012-11-28,14,4,Instituto,Casado
24,,1,0,213,1,999,0,1.4,93.918,no,2019-12-27,104442,2,1,2012-05-06,13,3,Primaria,Soltero
39,,0,0,146,2,999,0,1.4,93.918,no,2017-03-21,43420,2,0,2012-08-03,26,2,,Casado
57,0,1,0,158,3,999,0,1.4,93.918,no,2015-09-11,52874,2,1,2012-02-04,16,3,Primaria,Soltero
24,0,1,0,163,4,999,0,1.4,93.918,no,2015-05-24,58560,0,1,2012-11-07,15,1,Primaria,Soltero
21,0,1,0,150,2,999,0,1.4,93.918,no,2016-12-07,12169,1,2,2012-12-22,20,3,Primaria,Casado
36,0,1,0,423,1,999,0,1.4,93.918,no,2018-02-26,112029,1,2,2012-01-11,21,3,Primaria,Soltero
44,0,0,0,368,1,999,0,1.4,93.918,no,2019-01-21,88511,2,2,2012-06-25,9,4,Primaria,Casado
30,0,1,0,280,1,999,0,1.4,93.918,no,2016-11-11,89288,0,0,2012-06-18,22,0,Grado Universitario,Casado
36,,0,0,79,3,999,0,1.4,93.918,no,2015-05-15,149915,2,1,2012-12-09,32,3,Instituto,Casado
32,0,0,0,40,5,999,0,1.4,93.918,no,2018-05-06,75702,1,0,2012-03-01,15,1,Instituto,Soltero
38,0,1,0,122,5,999,0,1.4,93.918,no,2017-11-20,123852,0,1,2012-12-22,11,1,Instituto,Casado
25,0,0,0,123,2,999,0,1.4,93.918,no,2016-05-09,148888,2,2,2012-04-05,24,4,Primaria,Soltero
,0,0,1,183,1,999,0,1.4,93.918,no,2018-11-02,178790,1,1,2012-01-23,8,2,Formación profesional,Casado
40,0,0,0,639,1,999,0,1.4,93.918,no,2019-06-11,128661,1,2,2012-05-27,8,3,Grado Universitario,Casado
,0,1,0,123,2,999,0,1.4,93.918,no,2017-07-13,172769,1,2,2012-12-25,24,3,Instituto,Soltero
29,0,0,0,222,1,999,0,1.4,93.918,no,2019-06-04,132067,2,0,2012-09-14,4,2,,Divorciado
51,,1,0,70,2,999,0,1.4,93.918,no,2016-12-09,82671,0,2,2012-08-11,1,2,Primaria,Soltero
47,0,1,0,202,1,999,0,1.4,93.918,no,2018-05-24,55771,2,1,2012-09-26,11,3,,Soltero
36,0,0,0,157,1,999,0,1.4,93.918,no,2017-12-11,167436,2,2,2012-04-12,2,4,Primaria,Casado
,0,1,0,190,1,999,0,1.4,93.918,no,2018-01-18,170270,1,0,2012-09-26,23,1,Instituto,Soltero
,0,0,0,172,1,999,0,1.4,93.918,no,2015-02-28,176141,1,1,2012-02-01,7,2,Instituto,Soltero
36,0,0,1,143,1,999,0,1.4,93.918,no,2018-07-26,142116,1,0,2012-04-08,27,1,Primaria,Casado
44,0,0,0,70,1,999,0,1.4,93.918,no,2019-10-13,161376,2,2,2012-06-16,22,4,Primaria,Casado
,,0,0,173,4,999,0,1.4,93.918,no,2015-11-25,57754,0,0,2012-01-16,23,0,Primaria,Soltero
55,0,1,0,387,1,999,0,1.4,93.918,no,2017-07-29,163160,2,1,2012-08-12,2,3,Grado Universitario,Casado
30,0,1,0,74,3,999,0,1.4,93.918,no,2015-12-10,81092,2,0,2012-02-16,17,2,Primaria,Casado
33,0,1,0,155,2,999,0,1.4,93.918,no,2017-03-30,137534,1,0,2012-01-25,24,1,Instituto,Casado
39,0,0,0,81,1,999,0,1.4,93.918,no,2018-05-30,50080,2,2,2012-01-19,1,4,Grado Universitario,Soltero
24,0,1,0,165,2,999,0,1.4,93.918,no,2015-03-08,92306,2,0,2012-09-11,6,2,,Casado
28,0,0,1,690,1,999,0,1.4,93.918,yes,2018-05-17,78468,2,1,2012-05-07,32,3,Grado Universitario,Casado
53,0,0,1,159,2,999,0,1.4,93.918,no,2017-02-09,165986,2,0,2012-04-26,6,2,Instituto,Casado
28,0,0,0,73,1,999,0,1.4,93.918,no,2015-10-17,64973,0,0,2012-11-11,31,0,Instituto,Soltero
30,0,0,1,465,2,999,0,1.4,93.918,no,,95825,0,2,2012-03-17,14,2,Grado Universitario,Casado
26,0,0,1,312,1,999,0,1.4,93.918,no,2016-12-22,117277,0,0,2012-01-05,4,0,Instituto,Soltero
30,0,1,0,717,8,999,0,1.4,93.918,no,2016-10-18,20891,0,0,2012-02-23,16,0,Grado Universitario,Casado
25,0,0,1,355,3,999,0,1.4,93.918,no,2018-09-25,152556,0,1,2012-10-01,25,1,Grado Universitario,Soltero
36,0,1,0,191,2,999,0,1.4,93.918,no,2015-12-15,140326,1,0,2012-10-21,25,1,Grado Universitario,Casado
37,0,1,0,538,2,999,0,1.4,93.918,no,2019-12-30,113774,1,2,2012-10-26,4,3,Grado Universitario,Casado
50,0,0,0,102,1,999,0,1.4,93.918,no,2017-09-03,107394,2,0,2012-01-09,24,2,Grado Universitario,Soltero
28,0,0,0,118,1,999,0,1.4,93.918,no,2016-06-30,56796,2,1,2012-06-15,21,3,Grado Universitario,Casado
31,0,0,0,197,2,999,0,1.4,93.918,no,,129317,0,1,2012-07-18,32,1,Instituto,Divorciado
58,,1,0,374,1,999,0,1.4,93.918,no,2019-05-13,35214,1,0,2012-08-26,11,1,Primaria,Casado
24,0,1,1,130,5,999,0,1.4,93.918,no,2016-08-11,114822,0,2,2012-10-02,1,2,,Casado
53,0,1,0,97,5,999,0,1.4,93.918,no,2017-07-15,54750,0,0,2012-05-30,25,0,Grado Universitario,Divorciado
28,0,1,0,529,1,999,0,1.4,93.918,yes,2015-02-03,47689,2,1,2012-07-09,1,3,Grado Universitario,Casado
49,0,1,0,98,1,999,0,1.4,93.918,no,2019-01-24,55503,0,2,2012-04-19,24,2,Instituto,Casado
59,,0,0,108,2,999,0,1.4,93.918,no,2015-07-07,113652,0,2,2012-01-18,8,2,Grado Universitario,Casado
33,0,1,0,273,2,999,0,1.4,93.918,no,2019-05-04,88841,2,1,2012-09-21,9,3,Primaria,Casado
39,,,,140,2,999,0,1.4,93.918,no,2016-04-25,31103,0,0,2012-10-10,5,0,,Casado
28,0,0,0,179,2,999,0,1.4,93.918,no,2017-11-25,173340,2,0,2012-11-25,15,2,Grado Universitario,Casado
56,0,0,0,135,1,999,0,1.4,93.918,no,2017-10-12,152684,2,2,2012-02-14,16,4,Formación profesional,Casado
24,0,0,0,135,1,999,0,1.4,93.918,no,2019-04-27,166533,2,1,2012-01-13,15,3,Grado Universitario,Casado
34,0,0,0,511,3,999,0,1.4,93.918,no,2015-06-17,81995,0,1,2012-01-27,1,1,Formación profesional,Casado
27,0,0,0,435,3,999,0,1.4,93.918,no,2017-07-30,27266,1,2,2012-05-17,6,3,Grado Universitario,Soltero
37,0,0,0,36,2,999,0,1.4,93.918,no,2016-09-06,42335,1,1,2012-02-03,6,2,Grado Universitario,Soltero
49,0,0,1,207,2,999,0,1.4,93.918,no,2017-02-27,137962,1,0,2012-02-06,29,1,Grado Universitario,Divorciado
30,0,,,173,2,999,0,1.4,93.918,no,2017-03-29,127743,1,2,2012-10-02,27,3,Grado Universitario,Casado
40,0,0,0,366,2,999,0,1.4,93.918,no,2015-09-29,148839,2,1,2012-07-23,6,3,Grado Universitario,Divorciado
52,0,0,1,216,8,999,0,1.4,93.918,no,2016-11-17,174884,1,0,2012-08-01,9,1,Grado Universitario,Divorciado
44,0,0,0,96,1,999,0,1.4,93.918,no,2015-06-14,165372,2,2,2012-02-22,26,4,Formación profesional,Casado
36,,1,0,297,1,999,0,1.4,93.918,no,2017-06-24,30103,2,0,2012-09-10,29,2,Primaria,Casado
50,0,1,0,58,2,999,0,1.4,93.918,no,2018-03-14,54875,1,1,2012-10-11,26,2,,Casado
,0,0,0,76,17,999,0,1.4,93.918,no,2017-11-27,142823,1,2,2012-12-28,19,3,Grado Universitario,Soltero
,,0,0,99,2,999,0,1.4,93.918,no,2018-01-01,30517,2,0,2012-06-12,9,2,Primaria,Casado
30,0,0,0,103,4,999,0,1.4,93.918,no,2016-01-13,97674,1,1,2012-04-05,23,2,Grado Universitario,Casado
27,0,1,1,158,2,999,0,1.4,93.918,no,2016-08-13,174895,0,2,2012-04-12,22,2,Instituto,Soltero
25,0,0,0,90,1,999,0,1.4,93.918,no,2018-01-25,39889,2,2,2012-07-26,29,4,Instituto,Casado
30,0,0,1,1152,2,999,0,1.4,93.918,yes,2019-07-08,111822,2,2,2012-10-21,4,4,Primaria,Casado
27,0,1,0,55,1,999,0,1.4,93.918,no,2017-01-27,68971,0,1,2012-07-31,21,1,Instituto,Soltero
36,0,1,0,335,3,999,0,1.4,93.918,no,2015-08-16,166767,0,1,2012-04-14,8,1,Grado Universitario,Soltero
,0,1,0,126,4,999,0,1.4,93.918,no,2017-09-03,26403,1,0,2012-11-27,26,1,Grado Universitario,Divorciado
,0,1,0,439,1,999,0,1.4,93.918,no,2019-09-21,133581,0,0,2012-10-23,17,0,Primaria,Soltero
26,0,0,0,169,2,999,0,1.4,93.918,no,2017-10-27,25642,1,1,2012-05-01,9,2,Formación profesional,Soltero
,0,0,1,979,3,999,0,1.4,93.918,no,2017-11-22,90615,0,0,2012-02-08,25,0,Grado Universitario,Soltero
49,0,1,0,92,2,999,0,1.4,93.918,no,2019-07-16,129288,0,1,2012-03-31,18,1,Grado Universitario,Casado
34,,1,0,203,4,999,0,1.4,93.918,no,2015-08-07,148070,2,2,2012-01-05,8,4,Instituto,Casado
37,0,1,0,256,1,999,0,1.4,93.918,no,2019-07-04,89419,0,1,2012-09-17,23,1,Grado Universitario,Soltero
29,0,1,0,167,1,999,0,1.4,93.918,no,2015-12-01,79378,1,0,2012-09-19,11,1,,Casado
24,0,1,0,134,1,999,0,1.4,93.918,no,2017-09-07,22513,1,1,2012-02-27,22,2,Grado Universitario,Casado
39,,0,0,85,3,999,0,1.4,93.918,no,2019-11-05,66041,2,1,2012-07-28,5,3,Primaria,Casado
32,0,1,0,172,2,999,0,1.4,93.918,no,2018-03-16,109179,2,1,2012-05-18,27,3,Formación profesional,Casado
53,0,0,0,383,2,999,0,1.4,93.918,no,2018-10-07,91289,1,0,2012-04-16,8,1,Grado Universitario,Divorciado
26,0,,,588,1,999,0,1.4,93.918,no,2015-10-24,60065,0,0,2012-06-20,22,0,Instituto,Soltero
31,0,0,0,152,1,999,0,1.4,93.918,no,2018-09-30,107641,1,0,2012-05-27,19,1,Primaria,Casado
51,0,0,1,25,6,999,0,1.4,93.918,no,2015-09-18,98920,1,0,2012-05-14,4,1,Primaria,Casado
34,0,1,0,874,3,999,0,1.4,93.918,no,2017-08-12,170630,0,2,2012-03-28,17,2,Primaria,Casado
24,0,1,0,396,2,999,0,1.4,93.918,no,2016-10-06,166214,2,1,2012-04-12,25,3,Grado Universitario,Casado
,,0,0,434,1,999,0,1.4,93.918,no,2019-03-18,142226,2,2,2012-10-04,23,4,Formación profesional,Casado
,0,1,1,322,2,999,0,1.4,93.918,no,2016-11-03,47659,1,0,2012-02-08,2,1,Primaria,Soltero
53,0,1,0,545,24,999,0,1.4,93.918,no,2017-03-20,84397,1,0,2012-06-29,16,1,Primaria,Casado
59,0,0,0,413,2,999,0,1.4,93.918,no,2017-10-01,76158,1,0,2012-03-27,20,1,,Divorciado
34,0,0,0,34,4,999,0,1.4,93.918,no,2019-05-02,116855,2,0,2012-04-24,4,2,Grado Universitario,Casado
,0,1,0,586,2,999,0,1.4,93.918,no,2019-06-27,74914,1,0,2012-12-15,22,1,Formación profesional,Casado
27,0,0,0,698,2,999,0,1.4,93.918,no,,12449,0,0,2012-02-13,11,0,Grado Universitario,Soltero
24,0,1,0,73,4,999,0,1.4,93.918,no,2018-02-15,92135,1,0,2012-04-23,16,1,Primaria,Soltero
36,0,0,0,1960,3,999,0,1.4,93.918,yes,2017-07-05,7009,1,2,2012-05-13,13,3,Instituto,Divorciado
28,,0,0,186,1,999,0,1.4,93.918,no,2015-06-27,139796,0,1,2012-11-02,17,1,Primaria,Soltero
44,0,0,0,212,3,999,0,1.4,93.918,no,2015-03-30,65529,1,0,2012-11-20,1,1,Primaria,Casado
42,0,0,0,1331,3,999,0,1.4,93.918,no,2016-10-10,74229,2,2,2012-12-17,4,4,Grado Universitario,Casado
40,0,0,0,1776,3,999,0,1.4,93.918,no,2015-11-23,122029,1,0,2012-01-07,12,1,Instituto,Divorciado
39,,0,0,312,2,999,0,1.4,93.918,no,2017-12-10,30085,2,1,2012-06-24,4,3,Primaria,Casado
31,0,0,0,638,2,999,0,1.4,93.918,no,2018-01-27,153038,0,0,2012-04-27,9,0,Primaria,Soltero
36,0,0,0,98,3,999,0,1.4,93.918,no,2017-08-06,65686,1,0,2012-03-02,28,1,Instituto,Casado
24,,0,0,517,4,999,0,1.4,93.918,no,2015-03-06,55442,0,1,2012-09-01,4,1,Instituto,Casado
48,0,0,0,271,6,999,0,1.4,93.918,no,2016-12-28,58738,2,2,2012-05-19,22,4,Primaria,Casado
34,0,1,0,100,2,999,0,1.4,93.918,no,2019-10-29,176929,0,0,2012-10-18,6,0,Formación profesional,Soltero
25,0,0,0,206,1,999,0,1.4,93.918,no,2019-08-11,15595,1,0,2012-06-25,15,1,Instituto,Casado
29,0,1,1,166,1,999,0,1.4,93.918,no,2019-12-02,38081,0,0,2012-12-11,12,0,Grado Universitario,Soltero
39,,1,0,671,4,999,0,1.4,93.918,no,2018-02-22,145101,1,0,2012-06-19,2,1,Instituto,Casado
29,0,0,0,259,1,999,0,1.4,93.918,no,2015-02-16,68638,1,2,2012-10-16,11,3,Grado Universitario,Soltero
30,0,1,0,957,3,999,0,1.4,93.918,yes,2016-08-29,37567,1,0,2012-08-09,27,1,Grado Universitario,Casado
,0,0,0,296,2,999,0,1.4,93.918,no,2019-10-09,95303,0,1,2012-06-17,24,1,Formación profesional,Soltero
33,0,1,1,85,6,999,0,1.4,93.918,no,2015-06-03,87716,0,2,2012-02-06,3,2,Primaria,Casado
55,,1,0,323,3,999,0,1.4,93.918,no,2019-11-27,42011,2,0,2012-03-09,27,2,,Casado
,0,1,0,438,1,999,0,1.4,93.918,no,2019-05-17,100085,2,1,2012-01-08,1,3,Grado Universitario,Soltero
33,,0,0,218,3,999,0,1.4,93.918,no,2017-01-29,127755,2,2,2012-03-24,25,4,Primaria,Casado
58,,0,0,119,2,999,0,1.4,93.918,no,2017-06-29,174195,0,0,2012-10-15,25,0,Primaria,Casado
23,0,1,0,332,2,999,0,1.4,93.918,no,2015-12-10,169717,0,1,2012-02-19,16,1,Formación profesional,Soltero
57,,0,0,158,2,999,0,1.4,93.918,no,2015-02-21,31672,1,1,2012-03-12,8,2,Primaria,Casado
,0,0,0,125,2,999,0,1.4,93.918,no,2016-11-30,16451,1,1,2012-01-02,19,2,Primaria,Casado
,0,,,288,9,999,0,1.4,93.918,no,2018-05-08,131618,0,1,2012-07-30,29,1,Grado Universitario,Soltero
43,0,1,0,129,2,999,0,1.4,93.918,no,2018-04-14,88625,2,1,2012-11-17,14,3,,Casado
50,,1,0,544,11,999,0,1.4,93.918,no,2018-10-13,30211,0,1,2012-07-08,24,1,Grado Universitario,Divorciado
39,0,0,0,91,7,999,0,1.4,93.918,no,2019-07-18,155846,0,2,2012-08-14,17,2,Grado Universitario,Soltero
,,1,0,448,2,999,0,1.4,93.918,no,2016-02-03,85078,2,0,2012-12-09,17,2,Primaria,Casado
32,0,0,0,168,1,999,0,1.4,93.918,no,2019-11-21,89480,2,0,2012-11-14,22,2,Primaria,Soltero
26,0,0,0,203,4,999,0,1.4,93.918,no,2019-07-09,41633,0,1,2012-12-08,22,1,Grado Universitario,Soltero
48,0,1,0,118,3,999,0,1.4,93.918,no,2019-07-08,160810,0,1,2012-05-05,29,1,Formación profesional,Divorciado
23,0,1,0,902,2,999,0,1.4,93.918,yes,2015-04-24,162708,1,2,2012-03-20,9,3,Formación profesional,Soltero
39,,1,0,123,3,999,0,1.4,93.918,no,2017-06-10,69969,2,1,2012-06-12,17,3,,Casado
56,0,0,1,361,3,999,0,1.4,93.918,no,2019-03-28,27622,1,0,2012-04-16,25,1,Instituto,Divorciado
31,0,0,0,248,2,999,0,1.4,93.918,no,2019-05-13,104860,2,2,2012-06-21,10,4,Instituto,Casado
32,0,0,0,711,1,999,0,1.4,93.918,no,2015-10-23,89743,0,0,2012-05-18,14,0,Primaria,Soltero
30,0,1,0,55,10,999,0,1.4,93.918,no,2015-04-29,43831,1,2,2012-02-17,18,3,Primaria,Casado
31,0,1,0,1327,2,999,0,1.4,93.918,yes,2016-04-11,30030,0,1,2012-02-16,25,1,Grado Universitario,Soltero
30,0,1,0,90,2,999,0,1.4,93.918,no,2018-02-03,173430,0,2,2012-05-23,1,2,Grado Universitario,Casado
32,0,0,0,239,11,999,0,1.4,93.918,no,2019-02-01,74227,1,1,2012-01-11,1,2,Instituto,Soltero
53,,0,1,122,3,999,0,1.4,93.918,no,2017-08-28,38967,1,0,2012-10-30,9,1,Grado Universitario,Casado
37,0,1,0,1090,12,999,0,1.4,93.918,no,2015-06-17,12412,0,2,2012-05-02,7,2,Primaria,Casado
35,0,1,0,82,3,999,0,1.4,93.918,no,2015-07-15,140890,2,0,2012-12-01,22,2,Grado Universitario,Casado
38,0,,,361,2,999,0,1.4,93.918,no,2016-10-15,89637,1,0,2012-12-24,28,1,Formación profesional,Soltero
33,0,0,0,67,2,999,0,1.4,93.918,no,,97002,2,2,2012-12-17,24,4,Grado Universitario,Soltero
21,0,1,0,2078,6,999,0,1.4,93.918,yes,2015-07-30,142437,1,0,2012-03-08,28,1,Primaria,Casado
36,0,0,0,339,4,999,0,1.4,93.918,no,2018-10-08,180189,1,2,2012-10-12,26,3,Primaria,Casado
,0,1,0,185,10,999,0,1.4,,no,2015-02-24,7039,1,2,2012-03-21,9,3,Formación profesional,Casado
29,0,0,1,203,2,999,0,1.4,93.918,no,2016-08-26,46731,0,1,2012-11-12,13,1,Grado Universitario,Soltero
29,0,0,1,1118,3,999,0,1.4,93.918,no,2019-08-23,133521,0,0,2012-08-30,30,0,Grado Universitario,Soltero
46,0,0,1,400,2,999,0,1.4,93.918,no,2019-02-01,119600,1,2,2012-05-13,1,3,Instituto,Divorciado
23,0,0,0,580,2,999,0,1.4,93.918,no,2017-05-28,157408,2,0,2012-08-13,29,2,Formación profesional,Soltero
38,0,0,0,179,17,999,0,1.4,93.918,no,2019-11-20,24688,2,0,2012-03-23,31,2,Primaria,Casado
34,0,0,0,475,2,999,0,1.4,93.918,no,2017-03-13,80118,1,1,2012-09-20,2,2,Primaria,Soltero
42,0,0,0,58,2,999,0,1.4,93.918,no,2016-04-01,18676,2,0,2012-10-17,11,2,Instituto,Soltero
30,0,1,1,229,4,999,0,1.4,93.918,no,2018-11-28,111379,2,1,2012-03-12,26,3,Grado Universitario,Casado
38,0,0,0,530,3,999,0,1.4,93.918,no,2015-04-17,74859,2,0,2012-01-09,9,2,Primaria,Casado
,0,1,0,497,5,999,0,1.4,93.918,no,2018-07-12,160280,1,1,2012-01-12,10,2,Primaria,Casado
31,0,1,0,81,1,999,0,1.4,93.918,no,2018-11-22,168045,1,1,2012-08-13,7,2,Primaria,Casado
,0,1,0,362,19,999,0,1.4,93.918,no,2017-12-17,53370,2,0,2012-11-25,16,2,Primaria,Casado
42,0,0,1,255,1,999,0,1.4,93.918,no,2018-01-12,175477,1,2,2012-10-19,20,3,Grado Universitario,Casado
23,0,0,1,206,3,999,0,1.4,93.918,no,2019-01-20,172448,1,0,2012-08-01,12,1,Formación profesional,Soltero
42,0,0,0,185,1,999,0,1.4,93.918,no,2019-03-24,31700,0,0,2012-05-23,5,0,Grado Universitario,Casado
56,,1,0,125,1,999,0,1.4,93.918,no,2018-09-25,143633,2,1,2012-12-25,32,3,Primaria,Casado
42,0,0,0,673,1,999,0,1.4,93.918,no,2019-12-29,168056,2,1,2012-10-07,18,3,Grado Universitario,Casado
49,0,1,0,1124,2,999,0,1.4,93.918,yes,2015-07-27,178086,0,0,2012-02-15,5,0,Grado Universitario,Divorciado
51,,1,0,228,2,999,0,1.4,93.918,yes,2019-01-06,102952,0,2,2012-01-30,31,2,Primaria,Casado
30,0,0,0,180,1,999,0,1.4,93.918,no,2016-01-22,56631,1,0,2012-02-27,21,1,Formación profesional,Divorciado
30,0,0,1,808,1,999,0,1.4,93.918,yes,2015-08-13,114846,2,2,2012-09-04,4,4,Formación profesional,Divorciado
28,0,1,0,510,2,999,0,1.4,93.918,no,2017-05-09,45082,1,2,2012-10-04,22,3,Grado Universitario,Casado
33,0,1,0,162,6,999,0,1.4,93.918,no,2019-10-21,38603,1,0,2012-12-08,13,1,Grado Universitario,Casado
26,0,1,0,413,5,999,0,1.4,93.918,no,2018-02-21,44065,0,2,2012-08-13,11,2,Grado Universitario,Soltero
54,0,1,0,198,13,999,0,1.4,93.918,no,2019-07-27,68894,1,0,2012-02-27,21,1,Primaria,
,0,1,0,421,2,999,0,1.4,93.918,no,2017-09-14,116432,0,2,2012-07-12,10,2,Primaria,Casado
25,0,0,0,350,2,999,0,1.4,93.918,no,2018-09-27,161499,0,1,2012-10-29,22,1,Primaria,Soltero
35,0,1,0,322,3,999,0,1.4,93.918,no,,135151,1,1,2012-11-15,32,2,Formación profesional,Casado
,0,0,0,201,16,999,0,1.4,93.918,no,2016-04-27,156258,1,1,2012-05-05,6,2,Instituto,Casado
36,0,0,0,638,2,999,0,1.4,93.918,yes,2015-07-05,86400,1,0,2012-04-23,4,1,Grado Universitario,Casado
,0,0,1,437,2,999,0,1.4,93.918,no,2016-05-31,60677,0,1,2012-09-22,11,1,Instituto,Soltero
,,0,0,68,2,999,0,1.4,93.918,no,2018-04-04,136899,0,2,2012-12-08,31,2,Primaria,Divorciado
28,0,1,0,147,4,999,0,1.4,93.918,no,2016-05-17,112728,2,0,2012-01-05,29,2,Grado Universitario,Soltero
34,0,0,0,248,2,999,0,1.4,93.918,no,2017-06-26,102770,1,0,2012-08-08,16,1,Instituto,Casado
